<DATE>;<TIME>;<OPEN> ;<HIGH>;<LOW> ;<CLOSE> ;<VOL>
20.09.2018;160000;26,677.8607476;26,698.3914408;26,654.4799581;26,667.6404025;3,389
21.09.2018;100000;26,727.1524118;26,764.6936794;26,712.5219179;26,715.7320262;1,797
21.09.2018;110000;26,713.8219617;26,720.1021738;26,681.2708627;26,713.7219584;3,596
21.09.2018;120000;26,713.1819401;26,762.2235960;26,696.4213742;26,761.3235656;3,597
21.09.2018;130000;26,761.3935679;26,770.0638607;26,722.2022447;26,734.9926766;3,594
21.09.2018;140000;26,734.9926766;26,746.2430564;26,724.5623244;26,742.1629186;3,6
21.09.2018;150000;26,742.3129237;26,743.4329615;26,711.0318675;26,716.9220664;3,6
21.09.2018;160000;26,717.1320735;26,745.3530264;26,706.0416991;26,726.0923760;3,595
21.09.2018;170000;26,722.9022683;26,744.4029943;26,719.1721424;26,744.4029943;1,2
24.09.2018;100000;26,706.1517028;26,710.8418611;26,643.4495857;26,651.8098680;1,798
24.09.2018;110000;26,651.3598528;26,652.6298957;26,571.9971732;26,609.6384441;3,598
24.09.2018;120000;26,611.4285046;26,616.3686713;26,561.4368166;26,564.3069135;3,6
24.09.2018;130000;26,564.3669156;26,575.3172853;26,551.0964675;26,559.9867677;3,6
24.09.2018;140000;26,559.7867609;26,585.1076159;26,549.5764162;26,568.9370699;3,6
24.09.2018;150000;26,568.9770712;26,591.4578303;26,566.4869872;26,576.0673106;3,6
24.09.2018;160000;26,576.0773110;26,602.4282007;26,563.3468811;26,564.3469149;3,6
24.09.2018;170000;26,563.1468744;26,563.1468744;26,562.5368538;26,562.9468676;1,201
25.09.2018;100000;26,602.4782024;26,635.7493257;26,597.3980308;26,600.6681412;1,799
25.09.2018;110000;26,601.0181531;26,614.3986048;26,553.8265597;26,554.6065860;3,588
25.09.2018;120000;26,553.7765580;26,604.7582793;26,520.4454326;26,589.2877570;3,601
25.09.2018;130000;26,589.2377553;26,613.3785704;26,569.8371003;26,579.2674187;3,6
25.09.2018;140000;26,579.3774224;26,579.5374278;26,508.2850220;26,518.2553587;3,6
25.09.2018;150000;26,518.4853664;26,531.1057925;26,491.0544403;26,504.1248816;3,6
25.09.2018;160000;26,504.1648829;26,518.1653556;26,476.4739480;26,495.9546057;3,595
25.09.2018;170000;26,497.6146618;26,497.6146618;26,493.1045095;26,493.1045095;1,2
26.09.2018;100000;26,537.7560171;26,555.9566316;26,504.6148981;26,538.8260532;1,799
26.09.2018;110000;26,541.2061336;26,555.2666083;26,500.6847654;26,550.2964405;3,6
26.09.2018;120000;26,549.9364283;26,557.3466785;26,533.0458580;26,544.2862376;3,6
26.09.2018;130000;26,544.3362393;26,578.9174069;26,534.5259080;26,574.5472593;3,6
26.09.2018;140000;26,574.3972542;26,576.9973420;26,539.7760853;26,542.9361920;3,6
26.09.2018;150000;26,542.5461788;26,606.9883546;26,517.0053165;26,527.7056777;3,466
26.09.2018;160000;26,527.2656629;26,550.2964405;26,350.2296855;26,394.4411782;3,592
26.09.2018;170000;26,393.4911461;26,393.4911461;26,386.1708990;26,386.1708990;1,2
27.09.2018;100000;26,419.1620129;26,472.2738062;26,380.8407190;26,422.2621176;1,799
27.09.2018;110000;26,421.7220993;26,513.4251956;26,421.7220993;26,488.6943606;3,601
27.09.2018;120000;26,490.8244325;26,538.9960590;26,484.6042225;26,538.6860485;3,599
27.09.2018;130000;26,538.8160529;26,557.9066974;26,532.4358375;26,546.9163264;3,6
27.09.2018;140000;26,547.0963324;26,547.2163365;26,507.7550041;26,514.8852449;3,599
27.09.2018;150000;26,514.8952452;26,516.5253003;26,466.8636235;26,467.8236559;3,6
27.09.2018;160000;26,467.5536468;26,479.3740459;26,424.3621885;26,444.2428597;3,602
27.09.2018;170000;26,444.2428597;26,444.2428597;26,440.8227442;26,440.8227442;1,199
28.09.2018;100000;26,408.5516546;26,435.6725704;26,384.4608412;26,434.4325285;1,799
28.09.2018;110000;26,434.6425356;26,488.1343417;26,410.8417320;26,479.4040469;3,6
28.09.2018;120000;26,480.0240678;26,504.2848870;26,473.7238551;26,485.5442542;3,6
28.09.2018;130000;26,485.2642448;26,499.5247262;26,430.5123961;26,467.9436599;3,6
28.09.2018;140000;26,468.0636640;26,516.6553046;26,457.8933206;26,495.5445919;3,6
28.09.2018;150000;26,495.5145908;26,497.7246655;26,441.5027672;26,443.1928243;3,6
28.09.2018;160000;26,443.0028178;26,464.4635424;26,417.3919531;26,459.2633669;3,597
28.09.2018;170000;26,459.9433898;26,459.9433898;26,458.1133280;26,459.2033648;1,201
01.10.2018;100000;26,599.2580936;26,684.6409765;26,597.8680467;26,681.2908634;1,799
01.10.2018;110000;26,682.6409090;26,726.1223771;26,682.6109079;26,725.7923659;3,6
01.10.2018;120000;26,725.8123666;26,738.8828079;26,699.2114684;26,720.2121775;3,598
01.10.2018;130000;26,720.3421819;26,722.3322491;26,645.8396664;26,659.1201148;3,6
01.10.2018;140000;26,659.3601229;26,686.9810555;26,654.8999723;26,664.6803025;3,6
01.10.2018;150000;26,664.7803059;26,679.9308175;26,638.8594307;26,670.8905122;3,6
01.10.2018;160000;26,670.5705014;26,683.5409393;26,596.9480156;26,671.3205267;3,585
01.10.2018;170000;26,668.5604335;26,668.5604335;26,652.1098781;26,652.1098781;1,2
02.10.2018;100000;26,649.8098005;26,692.1312294;26,628.5590829;26,673.9506155;1,709
02.10.2018;110000;26,674.1306216;26,747.7531074;26,651.3498524;26,729.5524929;3,594
02.10.2018;120000;26,729.4424892;26,784.0943344;26,722.6722606;26,778.5041457;3,6
02.10.2018;130000;26,779.6841855;26,800.8348996;26,751.2032239;26,762.4736044;3,6
02.10.2018;140000;26,762.7736145;26,821.8756101;26,761.3535666;26,812.1552819;3,6
02.10.2018;150000;26,811.8852727;26,825.6857387;26,784.4843476;26,789.0045002;3,6
02.10.2018;160000;26,789.0645022;26,797.3147808;26,729.8625033;26,779.3841754;3,584
02.10.2018;170000;26,779.3241734;26,779.3241734;26,774.8440221;26,774.8440221;1,2
03.10.2018;100000;26,834.3760321;26,921.4189710;26,834.3760321;26,890.1179142;1,799
03.10.2018;110000;26,892.4579932;26,952.7200279;26,890.0879132;26,931.8093218;3,592
03.10.2018;120000;26,932.1993350;26,933.4293765;26,882.0076403;26,928.5192108;3,6
03.10.2018;130000;26,928.6592155;26,941.9296635;26,912.4886695;26,929.8892570;3,6
03.10.2018;140000;26,929.8792567;26,937.3695096;26,903.2783585;26,925.3491037;3,6
03.10.2018;150000;26,925.3191027;26,940.9596308;26,823.1156519;26,850.5665788;3,6
03.10.2018;160000;26,850.0765622;26,859.2968735;26,789.9845333;26,827.9758160;3,591
03.10.2018;170000;26,834.2460277;26,834.6660419;26,829.2958606;26,829.2958606;1,201
04.10.2018;100000;26,784.9843645;26,794.7246933;26,707.9317629;26,720.0721728;1,799
04.10.2018;110000;26,714.5319857;26,715.5720208;26,575.3372860;26,595.6179707;3,552
04.10.2018;120000;26,596.1179876;26,656.4300240;26,581.6975007;26,582.0975142;3,588
04.10.2018;130000;26,581.9075078;26,610.8184840;26,498.0446763;26,561.6868251;3,599
04.10.2018;140000;26,561.8168295;26,562.6468575;26,472.8138244;26,499.0047087;3,591
04.10.2018;150000;26,498.9847080;26,599.6081054;26,472.5038139;26,592.3978620;3,592
04.10.2018;160000;26,592.2878583;26,649.7197974;26,558.1167045;26,629.2591066;3,588
04.10.2018;170000;26,628.7890907;26,629.0590998;26,627.8690596;26,628.3790769;1,199
05.10.2018;100000;26,633.6692555;26,677.0607205;26,603.6282412;26,608.5084060;1,696
05.10.2018;110000;26,608.1483938;26,637.3293791;26,517.9653489;26,532.1158266;3,579
05.10.2018;120000;26,531.7458142;26,531.7458142;26,356.3198911;26,361.5300670;3,518
05.10.2018;130000;26,361.1800552;26,416.4919227;26,338.5992928;26,362.9601153;3,6
05.10.2018;140000;26,363.5901366;26,407.2316101;26,302.6980806;26,389.2710037;3,6
05.10.2018;150000;26,389.1409993;26,451.8931180;26,358.7799742;26,442.8428124;3,6
05.10.2018;160000;26,440.6827395;26,488.9343687;26,399.8213599;26,444.0828543;3,597
05.10.2018;170000;26,450.4530694;26,450.4530694;26,447.9429846;26,447.9429846;1,201
08.10.2018;100000;26,400.3413774;26,437.0326163;26,319.2986411;26,423.4621581;1,797
08.10.2018;110000;26,425.4622256;26,467.6836512;26,402.3714460;26,413.7918316;3,596
08.10.2018;120000;26,413.6018252;26,415.6318937;26,223.9754226;26,281.8473766;3,584
08.10.2018;130000;26,277.4072267;26,344.1694809;26,257.9165686;26,279.2172878;3,594
08.10.2018;140000;26,278.9672794;26,371.9704195;26,275.8471740;26,351.0097118;3,592
08.10.2018;150000;26,350.3696902;26,484.4742181;26,346.0995460;26,455.0832257;3,59
08.10.2018;160000;26,455.2932328;26,530.2457635;26,449.5930404;26,496.1546125;3,582
08.10.2018;170000;26,493.6445277;26,493.6445277;26,487.6743261;26,487.6743261;1,201
09.10.2018;100000;26,470.0837322;26,473.2038376;26,325.0488353;26,439.9127135;1,799
09.10.2018;110000;26,439.9127135;26,531.0457905;26,419.3320186;26,437.7726413;3,577
09.10.2018;120000;26,432.7024701;26,522.7255096;26,384.6908490;26,514.7652408;3,599
09.10.2018;130000;26,515.0152493;26,540.8361211;26,403.5614862;26,426.2822533;3,592
09.10.2018;140000;26,426.0922469;26,481.8741303;26,392.3111063;26,468.8636910;3,598
09.10.2018;150000;26,467.0336292;26,502.8348380;26,442.2527925;26,496.6646297;3,596
09.10.2018;160000;26,496.6646297;26,502.7348346;26,430.4123927;26,433.7025038;3,587
09.10.2018;170000;26,433.5724994;26,433.5724994;26,430.7224032;26,431.4624282;1,201
10.10.2018;100000;26,442.6228050;26,442.6228050;26,214.6451076;26,234.3757738;1,791
10.10.2018;110000;26,236.0858315;26,257.8065649;26,095.4110818;26,117.9718435;3,593
10.10.2018;120000;26,118.7018682;26,131.9123142;25,999.8778562;26,049.1595202;3,594
10.10.2018;130000;26,047.5294651;26,122.0419810;26,014.7983600;26,050.8195762;3,592
10.10.2018;140000;26,051.1495874;26,105.1414103;25,990.6575449;26,019.6985255;3,592
10.10.2018;150000;26,020.4885521;26,028.1488108;25,861.9932007;25,926.1653674;3,593
10.10.2018;160000;25,925.8253559;25,925.8253559;25,594.5141696;25,611.1647318;3,52
10.10.2018;170000;25,611.8647554;25,614.2148348;25,599.6043415;25,599.6043415;1,2
11.10.2018;100000;25,507.0412162;25,684.5072081;25,444.0190883;25,667.2266247;1,769
11.10.2018;110000;25,667.2466253;25,668.6166716;25,405.7377958;25,414.5980949;3,574
11.10.2018;120000;25,414.0480764;25,520.7416788;25,227.0017610;25,459.9096248;3,549
11.10.2018;130000;25,460.2696370;25,613.4848101;25,431.9786818;25,477.0702042;3,588
11.10.2018;140000;25,477.2702110;25,521.2216950;25,339.8955727;25,441.0989897;3,594
11.10.2018;150000;25,441.5090036;25,455.3694715;24,900.6107407;25,109.4377915;3,451
11.10.2018;160000;25,110.7078344;25,370.9566214;25,049.6457727;25,051.1358230;3,46
11.10.2018;170000;25,051.4458335;25,053.8159135;25,050.4958014;25,053.6759088;1,2
12.10.2018;100000;25,464.0197636;25,468.4099118;25,342.7756699;25,409.0279069;1,789
12.10.2018;110000;25,409.3079163;25,409.3079163;25,233.9519956;25,334.4253880;3,598
12.10.2018;120000;25,334.2653826;25,385.1871019;25,156.1493687;25,221.2015651;3,599
12.10.2018;130000;25,221.1315628;25,224.3516715;25,001.6741530;25,123.7182737;3,598
12.10.2018;140000;25,123.8282774;25,235.8620601;25,054.0059200;25,161.0395338;3,572
12.10.2018;150000;25,161.2095396;25,207.9411174;25,036.4453270;25,181.9702405;3,589
12.10.2018;160000;25,187.6404320;25,417.8682053;25,133.7686130;25,331.3852854;3,581
12.10.2018;170000;25,329.9952384;25,340.8456048;25,329.9952384;25,340.8456048;1,201
15.10.2018;100000;25,333.3153505;25,383.2270357;25,265.8530727;25,326.9151344;1,797
15.10.2018;110000;25,320.9749339;25,377.3068358;25,254.8227003;25,354.8760785;3,6
15.10.2018;120000;25,355.1460876;25,440.7789789;25,310.6145841;25,320.6349224;3,599
15.10.2018;130000;25,320.8849308;25,377.6968490;25,251.5825909;25,350.3059242;3,6
15.10.2018;140000;25,350.7259384;25,447.4792051;25,350.6659363;25,423.1783846;3,6
15.10.2018;150000;25,423.3583907;25,483.2804139;25,303.5743463;25,456.5895127;3,6
15.10.2018;160000;25,456.8295208;25,475.8901644;25,246.4924190;25,246.4924190;3,599
15.10.2018;170000;25,246.1824086;25,251.4725872;25,244.7323596;25,251.4025848;1,201
16.10.2018;100000;25,352.3859944;25,489.0506087;25,352.3859944;25,481.9703697;1,799
16.10.2018;110000;25,483.3604166;25,587.5439343;25,456.7295175;25,583.0837837;3,598
16.10.2018;120000;25,583.0637830;25,633.2254766;25,561.8030651;25,620.3350414;3,599
16.10.2018;130000;25,620.4350448;25,670.8667476;25,585.3838613;25,660.9464126;3,6
16.10.2018;140000;25,660.6764035;25,734.7089031;25,640.6857285;25,689.9873931;3,6
16.10.2018;150000;25,690.3374050;25,753.4795369;25,690.3374050;25,697.6076504;3,598
16.10.2018;160000;25,702.3678112;25,818.5517340;25,681.6471115;25,808.6213987;3,599
16.10.2018;170000;25,793.9409030;25,799.2910837;25,793.8709007;25,799.2910837;1,2
17.10.2018;100000;25,706.7379587;25,706.7379587;25,595.2541946;25,596.5842395;1,799
17.10.2018;110000;25,594.3641645;25,635.1255408;25,480.0203038;25,543.2724395;3,6
17.10.2018;120000;25,543.3724429;25,745.0392519;25,502.3910592;25,745.0392519;3,599
17.10.2018;130000;25,745.1392553;25,810.9614777;25,726.9786421;25,766.6599819;3,599
17.10.2018;140000;25,766.7099836;25,802.5411934;25,745.5592695;25,781.7504914;3,6
17.10.2018;150000;25,782.6305211;25,793.0508730;25,631.8454300;25,753.8795504;3,597
17.10.2018;160000;25,753.5795403;25,764.8999225;25,630.0353689;25,705.4179141;3,594
17.10.2018;170000;25,709.8880651;25,709.8880651;25,706.8079611;25,707.5479861;1,2
18.10.2018;100000;25,646.4259223;25,648.6459973;25,535.2921700;25,543.5724496;1,799
18.10.2018;110000;25,545.2325057;25,692.3274722;25,513.9914508;25,670.2667273;3,599
18.10.2018;120000;25,670.4667340;25,678.4270028;25,315.2347400;25,372.7966836;3,598
18.10.2018;130000;25,371.7566484;25,485.8705014;25,332.3853191;25,416.7481675;3,6
18.10.2018;140000;25,417.0681783;25,440.6889759;25,236.8620939;25,272.8133077;3,591
18.10.2018;150000;25,272.8533091;25,432.8587115;25,267.9531436;25,368.8465502;3,599
18.10.2018;160000;25,368.7565471;25,413.5380591;25,286.7337777;25,379.1268973;3,598
18.10.2018;170000;25,384.4470769;25,384.4470769;25,380.1769327;25,380.3069371;1,2
19.10.2018;100000;25,421.9483431;25,584.1738205;25,421.9483431;25,547.4225796;1,792
19.10.2018;110000;25,555.8428639;25,609.5746781;25,525.6718452;25,565.0731756;3,591
19.10.2018;120000;25,565.1231772;25,588.5139670;25,435.0187844;25,531.4520404;3,599
19.10.2018;130000;25,531.5320431;25,554.8328298;25,376.0767943;25,463.6597514;3,53
19.10.2018;140000;25,460.4696437;25,526.2618651;25,410.4379545;25,477.3002120;3,599
19.10.2018;150000;25,477.0902049;25,490.0906439;25,350.8759434;25,449.2492649;3,598
19.10.2018;160000;25,449.2592652;25,516.7615444;25,403.7477286;25,439.9489509;3,587
19.10.2018;170000;25,440.3889657;25,445.1991281;25,439.9089495;25,445.1991281;1,2
22.10.2018;100000;25,493.0007421;25,562.2030787;25,348.2958563;25,373.9467224;1,795
22.10.2018;110000;25,373.8067177;25,473.6800898;25,282.0736204;25,433.2587250;3,452
22.10.2018;120000;25,433.4887328;25,433.4887328;25,258.3728202;25,286.7337777;3,526
22.10.2018;130000;25,286.6637754;25,339.8955727;25,236.9020952;25,306.9144591;3,455
22.10.2018;140000;25,306.7244527;25,372.4666724;25,284.9037160;25,311.5846168;3,586
22.10.2018;150000;25,311.6846202;25,413.8780706;25,309.4645452;25,380.7369517;3,533
22.10.2018;160000;25,380.6469486;25,423.6083992;25,315.3547441;25,315.3547441;3,569
22.10.2018;170000;25,317.5248174;25,318.4648491;25,316.4347806;25,318.2648424;1,201
23.10.2018;100000;25,039.3054236;25,039.3054236;24,871.0597430;24,941.0021045;1,791
23.10.2018;110000;24,942.0821410;24,961.7628055;24,769.6263182;24,895.5705706;3,586
23.10.2018;120000;24,895.3005614;24,978.3633660;24,818.8179791;24,819.4480004;3,597
23.10.2018;130000;24,819.2079923;25,025.5649597;24,818.5079686;24,983.2835321;3,597
23.10.2018;140000;24,982.4435037;25,141.8288852;24,973.7432100;25,034.3052548;3,593
23.10.2018;150000;25,033.4752268;25,280.9935839;25,033.0752133;25,257.4827901;3,551
23.10.2018;160000;25,255.7027300;25,308.5545145;25,168.8197965;25,194.6906700;3,577
23.10.2018;170000;25,189.0204786;25,192.6206001;25,189.0204786;25,192.2805886;1,201
24.10.2018;100000;25,173.7299623;25,307.0844649;25,173.7299623;25,189.2504863;1,798
24.10.2018;110000;25,191.4805616;25,219.5515094;25,045.9756488;25,049.1157548;3,597
24.10.2018;120000;25,048.7657430;25,158.6594535;24,905.3108994;25,137.4187363;3,554
24.10.2018;130000;25,137.6587444;25,172.0699062;25,007.9643654;25,086.0270011;3,599
24.10.2018;140000;25,085.3269775;25,085.3269775;24,923.7215210;24,969.8230776;3,566
24.10.2018;150000;24,969.8930800;25,074.4266094;24,882.1101161;24,958.8727079;3,59
24.10.2018;160000;24,959.7127363;24,959.7127363;24,534.0183632;24,580.4199299;3,516
24.10.2018;170000;24,586.1501233;24,587.1601574;24,584.1100545;24,584.2500592;1,2
25.10.2018;100000;24,737.3752293;24,822.1180905;24,646.3921573;24,792.0970769;1,783
25.10.2018;110000;24,792.6570958;24,912.0311263;24,753.0657591;24,849.9490302;3,563
25.10.2018;120000;24,849.3090086;24,995.1939342;24,799.2073170;24,929.9817324;3,596
25.10.2018;130000;24,929.8217270;24,955.2225846;24,845.3488749;24,938.0320042;3,575
25.10.2018;140000;24,938.4120171;25,002.1341686;24,855.1292051;24,956.3226218;3,597
25.10.2018;150000;24,955.9526093;25,096.4673536;24,934.9719009;25,048.8157447;3,577
25.10.2018;160000;25,049.0157515;25,105.1376464;24,920.0513971;24,996.7039852;3,572
25.10.2018;170000;24,985.5636091;24,985.9036206;24,984.1435611;24,985.3936033;1,184
26.10.2018;100000;24,747.1555595;24,799.0673122;24,673.2530643;24,717.2245489;1,791
26.10.2018;110000;24,712.0543743;24,712.0543743;24,446.2453996;24,458.0157970;3,524
26.10.2018;120000;24,459.6858534;24,720.0746451;24,446.0153918;24,631.7416627;3,572
26.10.2018;130000;24,632.0516731;24,877.3699560;24,631.5716569;24,821.0280537;3,589
26.10.2018;140000;24,820.6980426;24,917.0012941;24,714.1744459;24,856.3492463;3,565
26.10.2018;150000;24,847.4089444;24,873.3098190;24,602.1106622;24,624.0314024;3,595
26.10.2018;160000;24,627.6315239;24,813.1177866;24,548.6188561;24,681.4533411;3,514
26.10.2018;170000;24,683.6534154;24,689.1436008;24,683.6534154;24,689.1436008;1,195
29.10.2018;100000;24,819.8180129;24,944.1322102;24,819.8180129;24,929.5217169;1,799
29.10.2018;110000;24,930.8517618;25,041.4254952;24,886.9702802;24,967.6630047;3,599
29.10.2018;120000;24,969.6230709;24,995.2339356;24,804.7675047;24,807.3675925;3,6
29.10.2018;130000;24,804.1174828;24,842.2887716;24,712.2143798;24,736.6552050;3,598
29.10.2018;140000;24,735.9251803;24,855.6992244;24,734.2451236;24,780.4966852;3,596
29.10.2018;150000;24,780.2466768;24,780.2466768;24,512.9776527;24,536.9284614;3,533
29.10.2018;160000;24,536.0384314;24,539.3685438;24,123.0444871;24,445.1053611;3,541
29.10.2018;170000;24,445.4453726;24,446.3254023;24,440.4252031;24,443.7453152;1,2
30.10.2018;100000;24,483.2366486;24,696.6138530;24,416.5143958;24,670.7229788;1,777
30.10.2018;110000;24,670.9629869;24,730.6250014;24,537.8984942;24,586.2801277;3,572
30.10.2018;120000;24,588.3401973;24,756.9358897;24,548.0388366;24,620.5712855;3,575
30.10.2018;130000;24,621.2613088;24,697.4538814;24,549.3488808;24,553.8890341;3,598
30.10.2018;140000;24,554.0790405;24,666.4328340;24,482.5866266;24,656.6125024;3,599
30.10.2018;150000;24,657.9325470;24,765.2461703;24,543.3986799;24,734.5651344;3,583
30.10.2018;160000;24,734.5251330;24,907.5209741;24,663.5427364;24,878.9400091;3,559
30.10.2018;170000;24,876.5999300;24,876.5999300;24,874.6298635;24,875.4798922;1,201
31.10.2018;100000;25,009.6644228;25,184.2703182;25,009.6644228;25,171.4298846;1,797
31.10.2018;110000;25,171.4498853;25,264.5130275;25,140.4988403;25,170.8898664;3,573
31.10.2018;120000;25,171.9899035;25,237.7121226;25,131.5785391;25,173.8899677;3,595
31.10.2018;130000;25,172.2399120;25,218.1814632;25,098.9074360;25,199.5108328;3,569
31.10.2018;140000;25,199.5108328;25,273.5133314;25,188.8404725;25,252.0126054;3,596
31.10.2018;150000;25,252.2726142;25,320.0449025;25,223.1116296;25,301.9942930;3,586
31.10.2018;160000;25,301.6242805;25,337.4054886;25,102.8075677;25,115.6580016;3,536
31.10.2018;170000;25,117.2180542;25,118.1280850;25,116.0680154;25,116.6080336;1,201
01.11.2018;100000;25,142.9289223;25,285.9437511;25,142.9289223;25,177.3000828;1,795
01.11.2018;110000;25,177.4600882;25,324.6050564;25,108.9577753;25,303.7143511;3,583
01.11.2018;120000;25,303.9143578;25,365.1664259;25,254.4926892;25,325.6050902;3,593
01.11.2018;130000;25,327.1351418;25,353.6760380;25,284.3236964;25,353.3060255;3,594
